:START_ID,:END_ID,relation,:TYPE
15881,ETCM_Target_Genes_id_295,protein_gene_link,protein_gene_link
968,ETCM_Target_Genes_id_297,protein_gene_link,protein_gene_link
9352,ETCM_Target_Genes_id_298,protein_gene_link,protein_gene_link
12830,ETCM_Target_Genes_id_2226,protein_gene_link,protein_gene_link
5650,ETCM_Target_Genes_id_2227,protein_gene_link,protein_gene_link
13826,ETCM_Target_Genes_id_300,protein_gene_link,protein_gene_link
4420,ETCM_Target_Genes_id_1574,protein_gene_link,protein_gene_link
10757,ETCM_Target_Genes_id_301,protein_gene_link,protein_gene_link
16321,ETCM_Target_Genes_id_302,protein_gene_link,protein_gene_link
13818,ETCM_Target_Genes_id_303,protein_gene_link,protein_gene_link
6763,ETCM_Target_Genes_id_304,protein_gene_link,protein_gene_link
10209,ETCM_Target_Genes_id_305,protein_gene_link,protein_gene_link
9534,ETCM_Target_Genes_id_306,protein_gene_link,protein_gene_link
13228,ETCM_Target_Genes_id_307,protein_gene_link,protein_gene_link
19651,ETCM_Target_Genes_id_308,protein_gene_link,protein_gene_link
5728,ETCM_Target_Genes_id_309,protein_gene_link,protein_gene_link
3483,ETCM_Target_Genes_id_310,protein_gene_link,protein_gene_link
21208,ETCM_Target_Genes_id_311,protein_gene_link,protein_gene_link
5156,ETCM_Target_Genes_id_311,protein_gene_link,protein_gene_link
12443,ETCM_Target_Genes_id_2009,protein_gene_link,protein_gene_link
17700,ETCM_Target_Genes_id_2009,protein_gene_link,protein_gene_link
12908,ETCM_Target_Genes_id_312,protein_gene_link,protein_gene_link
8469,ETCM_Target_Genes_id_313,protein_gene_link,protein_gene_link
6665,ETCM_Target_Genes_id_314,protein_gene_link,protein_gene_link
16243,ETCM_Target_Genes_id_315,protein_gene_link,protein_gene_link
10675,ETCM_Target_Genes_id_316,protein_gene_link,protein_gene_link
20214,ETCM_Target_Genes_id_317,protein_gene_link,protein_gene_link
19891,ETCM_Target_Genes_id_1793,protein_gene_link,protein_gene_link
12741,ETCM_Target_Genes_id_318,protein_gene_link,protein_gene_link
11271,ETCM_Target_Genes_id_320,protein_gene_link,protein_gene_link
12700,ETCM_Target_Genes_id_320,protein_gene_link,protein_gene_link
19599,ETCM_Target_Genes_id_321,protein_gene_link,protein_gene_link
14145,ETCM_Target_Genes_id_1838,protein_gene_link,protein_gene_link
13222,ETCM_Target_Genes_id_322,protein_gene_link,protein_gene_link
5588,ETCM_Target_Genes_id_322,protein_gene_link,protein_gene_link
7916,ETCM_Target_Genes_id_323,protein_gene_link,protein_gene_link
20453,ETCM_Target_Genes_id_324,protein_gene_link,protein_gene_link
4172,ETCM_Target_Genes_id_324,protein_gene_link,protein_gene_link
16141,ETCM_Target_Genes_id_1800,protein_gene_link,protein_gene_link
366,ETCM_Target_Genes_id_326,protein_gene_link,protein_gene_link
1468,ETCM_Target_Genes_id_326,protein_gene_link,protein_gene_link
3339,ETCM_Target_Genes_id_327,protein_gene_link,protein_gene_link
168,ETCM_Target_Genes_id_2135,protein_gene_link,protein_gene_link
17019,ETCM_Target_Genes_id_2135,protein_gene_link,protein_gene_link
19866,ETCM_Target_Genes_id_1822,protein_gene_link,protein_gene_link
956,ETCM_Target_Genes_id_328,protein_gene_link,protein_gene_link
12136,ETCM_Target_Genes_id_329,protein_gene_link,protein_gene_link
8970,ETCM_Target_Genes_id_330,protein_gene_link,protein_gene_link
5184,ETCM_Target_Genes_id_330,protein_gene_link,protein_gene_link
14787,ETCM_Target_Genes_id_334,protein_gene_link,protein_gene_link
7347,ETCM_Target_Genes_id_1899,protein_gene_link,protein_gene_link
3379,ETCM_Target_Genes_id_335,protein_gene_link,protein_gene_link
6355,ETCM_Target_Genes_id_335,protein_gene_link,protein_gene_link
10161,ETCM_Target_Genes_id_2141,protein_gene_link,protein_gene_link
19094,ETCM_Target_Genes_id_337,protein_gene_link,protein_gene_link
14396,ETCM_Target_Genes_id_336,protein_gene_link,protein_gene_link
4913,ETCM_Target_Genes_id_2079,protein_gene_link,protein_gene_link
5231,ETCM_Target_Genes_id_338,protein_gene_link,protein_gene_link
13967,ETCM_Target_Genes_id_338,protein_gene_link,protein_gene_link
6375,ETCM_Target_Genes_id_1073,protein_gene_link,protein_gene_link
13673,ETCM_Target_Genes_id_339,protein_gene_link,protein_gene_link
12505,ETCM_Target_Genes_id_340,protein_gene_link,protein_gene_link
4187,ETCM_Target_Genes_id_1509,protein_gene_link,protein_gene_link
17126,ETCM_Target_Genes_id_341,protein_gene_link,protein_gene_link
1333,ETCM_Target_Genes_id_342,protein_gene_link,protein_gene_link
813,ETCM_Target_Genes_id_343,protein_gene_link,protein_gene_link
7305,ETCM_Target_Genes_id_344,protein_gene_link,protein_gene_link
15255,ETCM_Target_Genes_id_1471,protein_gene_link,protein_gene_link
13796,ETCM_Target_Genes_id_2182,protein_gene_link,protein_gene_link
12175,ETCM_Target_Genes_id_736,protein_gene_link,protein_gene_link
11246,ETCM_Target_Genes_id_2147,protein_gene_link,protein_gene_link
1564,ETCM_Target_Genes_id_728,protein_gene_link,protein_gene_link
8685,ETCM_Target_Genes_id_1464,protein_gene_link,protein_gene_link
13723,ETCM_Target_Genes_id_1814,protein_gene_link,protein_gene_link
6323,ETCM_Target_Genes_id_401,protein_gene_link,protein_gene_link
1863,ETCM_Target_Genes_id_345,protein_gene_link,protein_gene_link
19203,ETCM_Target_Genes_id_346,protein_gene_link,protein_gene_link
19176,ETCM_Target_Genes_id_347,protein_gene_link,protein_gene_link
14203,ETCM_Target_Genes_id_347,protein_gene_link,protein_gene_link
10780,ETCM_Target_Genes_id_1825,protein_gene_link,protein_gene_link
4836,ETCM_Target_Genes_id_366,protein_gene_link,protein_gene_link
10044,ETCM_Target_Genes_id_367,protein_gene_link,protein_gene_link
3649,ETCM_Target_Genes_id_368,protein_gene_link,protein_gene_link
11364,ETCM_Target_Genes_id_369,protein_gene_link,protein_gene_link
18944,ETCM_Target_Genes_id_370,protein_gene_link,protein_gene_link
14374,ETCM_Target_Genes_id_348,protein_gene_link,protein_gene_link
11199,ETCM_Target_Genes_id_349,protein_gene_link,protein_gene_link
16237,ETCM_Target_Genes_id_350,protein_gene_link,protein_gene_link
2291,ETCM_Target_Genes_id_372,protein_gene_link,protein_gene_link
20477,ETCM_Target_Genes_id_373,protein_gene_link,protein_gene_link
17710,ETCM_Target_Genes_id_1876,protein_gene_link,protein_gene_link
5188,ETCM_Target_Genes_id_374,protein_gene_link,protein_gene_link
9694,ETCM_Target_Genes_id_375,protein_gene_link,protein_gene_link
13614,ETCM_Target_Genes_id_358,protein_gene_link,protein_gene_link
15494,ETCM_Target_Genes_id_355,protein_gene_link,protein_gene_link
4234,ETCM_Target_Genes_id_356,protein_gene_link,protein_gene_link
445,ETCM_Target_Genes_id_357,protein_gene_link,protein_gene_link
8294,ETCM_Target_Genes_id_360,protein_gene_link,protein_gene_link
3517,ETCM_Target_Genes_id_361,protein_gene_link,protein_gene_link
15364,ETCM_Target_Genes_id_362,protein_gene_link,protein_gene_link
10791,ETCM_Target_Genes_id_1919,protein_gene_link,protein_gene_link
18688,ETCM_Target_Genes_id_363,protein_gene_link,protein_gene_link
12663,ETCM_Target_Genes_id_352,protein_gene_link,protein_gene_link
13976,ETCM_Target_Genes_id_364,protein_gene_link,protein_gene_link
6330,ETCM_Target_Genes_id_365,protein_gene_link,protein_gene_link
2813,ETCM_Target_Genes_id_376,protein_gene_link,protein_gene_link
15059,ETCM_Target_Genes_id_1885,protein_gene_link,protein_gene_link
5796,ETCM_Target_Genes_id_1563,protein_gene_link,protein_gene_link
12802,ETCM_Target_Genes_id_1562,protein_gene_link,protein_gene_link
12798,ETCM_Target_Genes_id_213,protein_gene_link,protein_gene_link
4545,ETCM_Target_Genes_id_258,protein_gene_link,protein_gene_link
5669,ETCM_Target_Genes_id_312,protein_gene_link,protein_gene_link
6785,ETCM_Target_Genes_id_379,protein_gene_link,protein_gene_link
11342,ETCM_Target_Genes_id_379,protein_gene_link,protein_gene_link
17702,ETCM_Target_Genes_id_381,protein_gene_link,protein_gene_link
8659,ETCM_Target_Genes_id_1744,protein_gene_link,protein_gene_link
15411,ETCM_Target_Genes_id_382,protein_gene_link,protein_gene_link
579,ETCM_Target_Genes_id_1845,protein_gene_link,protein_gene_link
18419,ETCM_Target_Genes_id_383,protein_gene_link,protein_gene_link
852,ETCM_Target_Genes_id_384,protein_gene_link,protein_gene_link
810,ETCM_Target_Genes_id_384,protein_gene_link,protein_gene_link
17837,ETCM_Target_Genes_id_1990,protein_gene_link,protein_gene_link
10524,ETCM_Target_Genes_id_386,protein_gene_link,protein_gene_link
5176,ETCM_Target_Genes_id_387,protein_gene_link,protein_gene_link
12135,ETCM_Target_Genes_id_1760,protein_gene_link,protein_gene_link
14678,ETCM_Target_Genes_id_388,protein_gene_link,protein_gene_link
8198,ETCM_Target_Genes_id_1792,protein_gene_link,protein_gene_link
3904,ETCM_Target_Genes_id_1719,protein_gene_link,protein_gene_link
17156,ETCM_Target_Genes_id_390,protein_gene_link,protein_gene_link
7484,ETCM_Target_Genes_id_393,protein_gene_link,protein_gene_link
10716,ETCM_Target_Genes_id_394,protein_gene_link,protein_gene_link
11515,ETCM_Target_Genes_id_377,protein_gene_link,protein_gene_link
10117,ETCM_Target_Genes_id_1486,protein_gene_link,protein_gene_link
458,ETCM_Target_Genes_id_378,protein_gene_link,protein_gene_link
16908,ETCM_Target_Genes_id_396,protein_gene_link,protein_gene_link
14166,ETCM_Target_Genes_id_2229,protein_gene_link,protein_gene_link
16318,ETCM_Target_Genes_id_397,protein_gene_link,protein_gene_link
11085,ETCM_Target_Genes_id_2032,protein_gene_link,protein_gene_link
8517,ETCM_Target_Genes_id_399,protein_gene_link,protein_gene_link
3043,ETCM_Target_Genes_id_400,protein_gene_link,protein_gene_link
19621,ETCM_Target_Genes_id_1558,protein_gene_link,protein_gene_link
19788,ETCM_Target_Genes_id_1667,protein_gene_link,protein_gene_link
21413,ETCM_Target_Genes_id_403,protein_gene_link,protein_gene_link
7185,ETCM_Target_Genes_id_404,protein_gene_link,protein_gene_link
17199,ETCM_Target_Genes_id_404,protein_gene_link,protein_gene_link
7065,ETCM_Target_Genes_id_405,protein_gene_link,protein_gene_link
17277,ETCM_Target_Genes_id_405,protein_gene_link,protein_gene_link
13207,ETCM_Target_Genes_id_406,protein_gene_link,protein_gene_link
15679,ETCM_Target_Genes_id_407,protein_gene_link,protein_gene_link
15805,ETCM_Target_Genes_id_1716,protein_gene_link,protein_gene_link
14840,ETCM_Target_Genes_id_409,protein_gene_link,protein_gene_link
17240,ETCM_Target_Genes_id_410,protein_gene_link,protein_gene_link
11164,ETCM_Target_Genes_id_1811,protein_gene_link,protein_gene_link
15357,ETCM_Target_Genes_id_414,protein_gene_link,protein_gene_link
2907,ETCM_Target_Genes_id_415,protein_gene_link,protein_gene_link
10501,ETCM_Target_Genes_id_416,protein_gene_link,protein_gene_link
13418,ETCM_Target_Genes_id_2081,protein_gene_link,protein_gene_link
17621,ETCM_Target_Genes_id_418,protein_gene_link,protein_gene_link
9744,ETCM_Target_Genes_id_419,protein_gene_link,protein_gene_link
9545,ETCM_Target_Genes_id_420,protein_gene_link,protein_gene_link
340,ETCM_Target_Genes_id_2003,protein_gene_link,protein_gene_link
2656,ETCM_Target_Genes_id_1654,protein_gene_link,protein_gene_link
8913,ETCM_Target_Genes_id_1654,protein_gene_link,protein_gene_link
2203,ETCM_Target_Genes_id_1654,protein_gene_link,protein_gene_link
6744,ETCM_Target_Genes_id_421,protein_gene_link,protein_gene_link
13468,ETCM_Target_Genes_id_423,protein_gene_link,protein_gene_link
1258,ETCM_Target_Genes_id_385,protein_gene_link,protein_gene_link
18015,ETCM_Target_Genes_id_424,protein_gene_link,protein_gene_link
14098,ETCM_Target_Genes_id_425,protein_gene_link,protein_gene_link
16175,ETCM_Target_Genes_id_426,protein_gene_link,protein_gene_link
18750,ETCM_Target_Genes_id_1480,protein_gene_link,protein_gene_link
2192,ETCM_Target_Genes_id_427,protein_gene_link,protein_gene_link
15475,ETCM_Target_Genes_id_428,protein_gene_link,protein_gene_link
2958,ETCM_Target_Genes_id_2154,protein_gene_link,protein_gene_link
4642,ETCM_Target_Genes_id_429,protein_gene_link,protein_gene_link
8975,ETCM_Target_Genes_id_430,protein_gene_link,protein_gene_link
16263,ETCM_Target_Genes_id_1833,protein_gene_link,protein_gene_link
493,ETCM_Target_Genes_id_1978,protein_gene_link,protein_gene_link
18233,ETCM_Target_Genes_id_431,protein_gene_link,protein_gene_link
6431,ETCM_Target_Genes_id_432,protein_gene_link,protein_gene_link
8765,ETCM_Target_Genes_id_1502,protein_gene_link,protein_gene_link
17841,ETCM_Target_Genes_id_434,protein_gene_link,protein_gene_link
18080,ETCM_Target_Genes_id_2207,protein_gene_link,protein_gene_link
11750,ETCM_Target_Genes_id_2230,protein_gene_link,protein_gene_link
13344,ETCM_Target_Genes_id_1352,protein_gene_link,protein_gene_link
20548,ETCM_Target_Genes_id_1914,protein_gene_link,protein_gene_link
10545,ETCM_Target_Genes_id_437,protein_gene_link,protein_gene_link
630,ETCM_Target_Genes_id_2231,protein_gene_link,protein_gene_link
2572,ETCM_Target_Genes_id_2201,protein_gene_link,protein_gene_link
10460,ETCM_Target_Genes_id_438,protein_gene_link,protein_gene_link
3585,ETCM_Target_Genes_id_439,protein_gene_link,protein_gene_link
13479,ETCM_Target_Genes_id_1642,protein_gene_link,protein_gene_link
958,ETCM_Target_Genes_id_440,protein_gene_link,protein_gene_link
5267,ETCM_Target_Genes_id_433,protein_gene_link,protein_gene_link
9048,ETCM_Target_Genes_id_442,protein_gene_link,protein_gene_link
16409,ETCM_Target_Genes_id_443,protein_gene_link,protein_gene_link
10766,ETCM_Target_Genes_id_445,protein_gene_link,protein_gene_link
14191,ETCM_Target_Genes_id_1763,protein_gene_link,protein_gene_link
1461,ETCM_Target_Genes_id_447,protein_gene_link,protein_gene_link
16225,ETCM_Target_Genes_id_1477,protein_gene_link,protein_gene_link
3244,ETCM_Target_Genes_id_2232,protein_gene_link,protein_gene_link
2323,ETCM_Target_Genes_id_2233,protein_gene_link,protein_gene_link
8387,ETCM_Target_Genes_id_448,protein_gene_link,protein_gene_link
13760,ETCM_Target_Genes_id_449,protein_gene_link,protein_gene_link
10053,ETCM_Target_Genes_id_450,protein_gene_link,protein_gene_link
20125,ETCM_Target_Genes_id_451,protein_gene_link,protein_gene_link
8985,ETCM_Target_Genes_id_452,protein_gene_link,protein_gene_link
18499,ETCM_Target_Genes_id_452,protein_gene_link,protein_gene_link
18499,ETCM_Target_Genes_id_453,protein_gene_link,protein_gene_link
19493,ETCM_Target_Genes_id_454,protein_gene_link,protein_gene_link
5781,ETCM_Target_Genes_id_455,protein_gene_link,protein_gene_link
10246,ETCM_Target_Genes_id_457,protein_gene_link,protein_gene_link
10414,ETCM_Target_Genes_id_458,protein_gene_link,protein_gene_link
5267,ETCM_Target_Genes_id_433,protein_gene_link,protein_gene_link
9048,ETCM_Target_Genes_id_442,protein_gene_link,protein_gene_link
16409,ETCM_Target_Genes_id_443,protein_gene_link,protein_gene_link
7462,ETCM_Target_Genes_id_463,protein_gene_link,protein_gene_link
20682,ETCM_Target_Genes_id_463,protein_gene_link,protein_gene_link
13872,ETCM_Target_Genes_id_463,protein_gene_link,protein_gene_link
180,ETCM_Target_Genes_id_464,protein_gene_link,protein_gene_link
6095,ETCM_Target_Genes_id_464,protein_gene_link,protein_gene_link
11845,ETCM_Target_Genes_id_465,protein_gene_link,protein_gene_link
11069,ETCM_Target_Genes_id_466,protein_gene_link,protein_gene_link
7240,ETCM_Target_Genes_id_459,protein_gene_link,protein_gene_link
10682,ETCM_Target_Genes_id_460,protein_gene_link,protein_gene_link
16305,ETCM_Target_Genes_id_460,protein_gene_link,protein_gene_link
9526,ETCM_Target_Genes_id_461,protein_gene_link,protein_gene_link
11031,ETCM_Target_Genes_id_462,protein_gene_link,protein_gene_link
11776,ETCM_Target_Genes_id_467,protein_gene_link,protein_gene_link
19111,ETCM_Target_Genes_id_467,protein_gene_link,protein_gene_link
1412,ETCM_Target_Genes_id_469,protein_gene_link,protein_gene_link
254,ETCM_Target_Genes_id_470,protein_gene_link,protein_gene_link
16258,ETCM_Target_Genes_id_471,protein_gene_link,protein_gene_link
15621,ETCM_Target_Genes_id_468,protein_gene_link,protein_gene_link
7565,ETCM_Target_Genes_id_472,protein_gene_link,protein_gene_link
14671,ETCM_Target_Genes_id_473,protein_gene_link,protein_gene_link
18443,ETCM_Target_Genes_id_474,protein_gene_link,protein_gene_link
15153,ETCM_Target_Genes_id_821,protein_gene_link,protein_gene_link
5312,ETCM_Target_Genes_id_1576,protein_gene_link,protein_gene_link
1879,ETCM_Target_Genes_id_478,protein_gene_link,protein_gene_link
13777,ETCM_Target_Genes_id_478,protein_gene_link,protein_gene_link
9565,ETCM_Target_Genes_id_1652,protein_gene_link,protein_gene_link
9218,ETCM_Target_Genes_id_480,protein_gene_link,protein_gene_link
5229,ETCM_Target_Genes_id_1604,protein_gene_link,protein_gene_link
17705,ETCM_Target_Genes_id_481,protein_gene_link,protein_gene_link
7549,ETCM_Target_Genes_id_2140,protein_gene_link,protein_gene_link
21095,ETCM_Target_Genes_id_482,protein_gene_link,protein_gene_link
10781,ETCM_Target_Genes_id_483,protein_gene_link,protein_gene_link
21209,ETCM_Target_Genes_id_484,protein_gene_link,protein_gene_link
19229,ETCM_Target_Genes_id_485,protein_gene_link,protein_gene_link
5744,ETCM_Target_Genes_id_486,protein_gene_link,protein_gene_link
18400,ETCM_Target_Genes_id_487,protein_gene_link,protein_gene_link
14450,ETCM_Target_Genes_id_488,protein_gene_link,protein_gene_link
7752,ETCM_Target_Genes_id_591,protein_gene_link,protein_gene_link
19861,ETCM_Target_Genes_id_489,protein_gene_link,protein_gene_link
20302,ETCM_Target_Genes_id_490,protein_gene_link,protein_gene_link
16904,ETCM_Target_Genes_id_491,protein_gene_link,protein_gene_link
342,ETCM_Target_Genes_id_492,protein_gene_link,protein_gene_link
133,ETCM_Target_Genes_id_492,protein_gene_link,protein_gene_link
20514,ETCM_Target_Genes_id_493,protein_gene_link,protein_gene_link
17553,ETCM_Target_Genes_id_494,protein_gene_link,protein_gene_link
3949,ETCM_Target_Genes_id_496,protein_gene_link,protein_gene_link
7984,ETCM_Target_Genes_id_495,protein_gene_link,protein_gene_link
20655,ETCM_Target_Genes_id_497,protein_gene_link,protein_gene_link
17654,ETCM_Target_Genes_id_498,protein_gene_link,protein_gene_link
2142,ETCM_Target_Genes_id_499,protein_gene_link,protein_gene_link
6384,ETCM_Target_Genes_id_501,protein_gene_link,protein_gene_link
21380,ETCM_Target_Genes_id_501,protein_gene_link,protein_gene_link
16592,ETCM_Target_Genes_id_502,protein_gene_link,protein_gene_link
5351,ETCM_Target_Genes_id_503,protein_gene_link,protein_gene_link
3520,ETCM_Target_Genes_id_504,protein_gene_link,protein_gene_link
1129,ETCM_Target_Genes_id_505,protein_gene_link,protein_gene_link
3654,ETCM_Target_Genes_id_506,protein_gene_link,protein_gene_link
5808,ETCM_Target_Genes_id_507,protein_gene_link,protein_gene_link
5029,ETCM_Target_Genes_id_509,protein_gene_link,protein_gene_link
11564,ETCM_Target_Genes_id_510,protein_gene_link,protein_gene_link
8045,ETCM_Target_Genes_id_511,protein_gene_link,protein_gene_link
14816,ETCM_Target_Genes_id_512,protein_gene_link,protein_gene_link
6648,ETCM_Target_Genes_id_513,protein_gene_link,protein_gene_link
12696,ETCM_Target_Genes_id_514,protein_gene_link,protein_gene_link
9334,ETCM_Target_Genes_id_515,protein_gene_link,protein_gene_link
20986,ETCM_Target_Genes_id_516,protein_gene_link,protein_gene_link
11867,ETCM_Target_Genes_id_1641,protein_gene_link,protein_gene_link
12543,ETCM_Target_Genes_id_2160,protein_gene_link,protein_gene_link
1135,ETCM_Target_Genes_id_1526,protein_gene_link,protein_gene_link
15720,ETCM_Target_Genes_id_970,protein_gene_link,protein_gene_link
21335,ETCM_Target_Genes_id_2188,protein_gene_link,protein_gene_link
16466,ETCM_Target_Genes_id_2157,protein_gene_link,protein_gene_link
6094,ETCM_Target_Genes_id_519,protein_gene_link,protein_gene_link
15720,ETCM_Target_Genes_id_970,protein_gene_link,protein_gene_link
4238,ETCM_Target_Genes_id_520,protein_gene_link,protein_gene_link
14699,ETCM_Target_Genes_id_520,protein_gene_link,protein_gene_link
14237,ETCM_Target_Genes_id_521,protein_gene_link,protein_gene_link
6965,ETCM_Target_Genes_id_1587,protein_gene_link,protein_gene_link
1772,ETCM_Target_Genes_id_523,protein_gene_link,protein_gene_link
20568,ETCM_Target_Genes_id_524,protein_gene_link,protein_gene_link
14744,ETCM_Target_Genes_id_525,protein_gene_link,protein_gene_link
10071,ETCM_Target_Genes_id_526,protein_gene_link,protein_gene_link
6380,ETCM_Target_Genes_id_528,protein_gene_link,protein_gene_link
20978,ETCM_Target_Genes_id_529,protein_gene_link,protein_gene_link
19013,ETCM_Target_Genes_id_530,protein_gene_link,protein_gene_link
19013,ETCM_Target_Genes_id_531,protein_gene_link,protein_gene_link
4870,ETCM_Target_Genes_id_531,protein_gene_link,protein_gene_link
5309,ETCM_Target_Genes_id_533,protein_gene_link,protein_gene_link
13517,ETCM_Target_Genes_id_534,protein_gene_link,protein_gene_link
15646,ETCM_Target_Genes_id_535,protein_gene_link,protein_gene_link
1030,ETCM_Target_Genes_id_536,protein_gene_link,protein_gene_link
4337,ETCM_Target_Genes_id_537,protein_gene_link,protein_gene_link
492,ETCM_Target_Genes_id_538,protein_gene_link,protein_gene_link
10233,ETCM_Target_Genes_id_539,protein_gene_link,protein_gene_link
18579,ETCM_Target_Genes_id_540,protein_gene_link,protein_gene_link
1580,ETCM_Target_Genes_id_541,protein_gene_link,protein_gene_link
11809,ETCM_Target_Genes_id_2048,protein_gene_link,protein_gene_link
10356,ETCM_Target_Genes_id_542,protein_gene_link,protein_gene_link
19343,ETCM_Target_Genes_id_543,protein_gene_link,protein_gene_link
2968,ETCM_Target_Genes_id_2008,protein_gene_link,protein_gene_link
15873,ETCM_Target_Genes_id_545,protein_gene_link,protein_gene_link
4435,ETCM_Target_Genes_id_1702,protein_gene_link,protein_gene_link
11064,ETCM_Target_Genes_id_547,protein_gene_link,protein_gene_link
767,ETCM_Target_Genes_id_1738,protein_gene_link,protein_gene_link
21071,ETCM_Target_Genes_id_548,protein_gene_link,protein_gene_link
14916,ETCM_Target_Genes_id_548,protein_gene_link,protein_gene_link
21071,ETCM_Target_Genes_id_549,protein_gene_link,protein_gene_link
18062,ETCM_Target_Genes_id_550,protein_gene_link,protein_gene_link
1234,ETCM_Target_Genes_id_551,protein_gene_link,protein_gene_link
10609,ETCM_Target_Genes_id_552,protein_gene_link,protein_gene_link
1234,ETCM_Target_Genes_id_552,protein_gene_link,protein_gene_link
14886,ETCM_Target_Genes_id_552,protein_gene_link,protein_gene_link
19488,ETCM_Target_Genes_id_1711,protein_gene_link,protein_gene_link
2066,ETCM_Target_Genes_id_553,protein_gene_link,protein_gene_link
10640,ETCM_Target_Genes_id_554,protein_gene_link,protein_gene_link
7180,ETCM_Target_Genes_id_555,protein_gene_link,protein_gene_link
379,ETCM_Target_Genes_id_555,protein_gene_link,protein_gene_link
6049,ETCM_Target_Genes_id_564,protein_gene_link,protein_gene_link
3786,ETCM_Target_Genes_id_565,protein_gene_link,protein_gene_link
2969,ETCM_Target_Genes_id_557,protein_gene_link,protein_gene_link
1045,ETCM_Target_Genes_id_2235,protein_gene_link,protein_gene_link
1483,ETCM_Target_Genes_id_558,protein_gene_link,protein_gene_link
4182,ETCM_Target_Genes_id_1595,protein_gene_link,protein_gene_link
10642,ETCM_Target_Genes_id_2085,protein_gene_link,protein_gene_link
10609,ETCM_Target_Genes_id_559,protein_gene_link,protein_gene_link
6722,ETCM_Target_Genes_id_1517,protein_gene_link,protein_gene_link
3060,ETCM_Target_Genes_id_1580,protein_gene_link,protein_gene_link
12881,ETCM_Target_Genes_id_560,protein_gene_link,protein_gene_link
199,ETCM_Target_Genes_id_560,protein_gene_link,protein_gene_link
1438,ETCM_Target_Genes_id_562,protein_gene_link,protein_gene_link
6268,ETCM_Target_Genes_id_562,protein_gene_link,protein_gene_link
17264,ETCM_Target_Genes_id_562,protein_gene_link,protein_gene_link
9970,ETCM_Target_Genes_id_563,protein_gene_link,protein_gene_link
2535,ETCM_Target_Genes_id_2161,protein_gene_link,protein_gene_link
7160,ETCM_Target_Genes_id_566,protein_gene_link,protein_gene_link
705,ETCM_Target_Genes_id_2018,protein_gene_link,protein_gene_link
21056,ETCM_Target_Genes_id_567,protein_gene_link,protein_gene_link
17479,ETCM_Target_Genes_id_568,protein_gene_link,protein_gene_link
8854,ETCM_Target_Genes_id_569,protein_gene_link,protein_gene_link
6565,ETCM_Target_Genes_id_1469,protein_gene_link,protein_gene_link
10048,ETCM_Target_Genes_id_570,protein_gene_link,protein_gene_link
6568,ETCM_Target_Genes_id_572,protein_gene_link,protein_gene_link
13083,ETCM_Target_Genes_id_1774,protein_gene_link,protein_gene_link
9542,ETCM_Target_Genes_id_571,protein_gene_link,protein_gene_link
6513,ETCM_Target_Genes_id_571,protein_gene_link,protein_gene_link
9542,ETCM_Target_Genes_id_1750,protein_gene_link,protein_gene_link
7072,ETCM_Target_Genes_id_1795,protein_gene_link,protein_gene_link
19321,ETCM_Target_Genes_id_573,protein_gene_link,protein_gene_link
10432,ETCM_Target_Genes_id_575,protein_gene_link,protein_gene_link
21293,ETCM_Target_Genes_id_1626,protein_gene_link,protein_gene_link
18199,ETCM_Target_Genes_id_1974,protein_gene_link,protein_gene_link
7884,ETCM_Target_Genes_id_2036,protein_gene_link,protein_gene_link
15918,ETCM_Target_Genes_id_577,protein_gene_link,protein_gene_link
1669,ETCM_Target_Genes_id_578,protein_gene_link,protein_gene_link
20001,ETCM_Target_Genes_id_1516,protein_gene_link,protein_gene_link
16641,ETCM_Target_Genes_id_579,protein_gene_link,protein_gene_link
19351,ETCM_Target_Genes_id_579,protein_gene_link,protein_gene_link
2240,ETCM_Target_Genes_id_580,protein_gene_link,protein_gene_link
11097,ETCM_Target_Genes_id_581,protein_gene_link,protein_gene_link
13695,ETCM_Target_Genes_id_1751,protein_gene_link,protein_gene_link
1094,ETCM_Target_Genes_id_1601,protein_gene_link,protein_gene_link
4150,ETCM_Target_Genes_id_2166,protein_gene_link,protein_gene_link
11454,ETCM_Target_Genes_id_582,protein_gene_link,protein_gene_link
5897,ETCM_Target_Genes_id_583,protein_gene_link,protein_gene_link
8864,ETCM_Target_Genes_id_583,protein_gene_link,protein_gene_link
8608,ETCM_Target_Genes_id_583,protein_gene_link,protein_gene_link
16871,ETCM_Target_Genes_id_584,protein_gene_link,protein_gene_link
13475,ETCM_Target_Genes_id_585,protein_gene_link,protein_gene_link
21298,ETCM_Target_Genes_id_2087,protein_gene_link,protein_gene_link
14050,ETCM_Target_Genes_id_586,protein_gene_link,protein_gene_link
6309,ETCM_Target_Genes_id_1624,protein_gene_link,protein_gene_link
4307,ETCM_Target_Genes_id_588,protein_gene_link,protein_gene_link
6471,ETCM_Target_Genes_id_1564,protein_gene_link,protein_gene_link
9920,ETCM_Target_Genes_id_1540,protein_gene_link,protein_gene_link
418,ETCM_Target_Genes_id_592,protein_gene_link,protein_gene_link
3103,ETCM_Target_Genes_id_592,protein_gene_link,protein_gene_link
5149,ETCM_Target_Genes_id_1964,protein_gene_link,protein_gene_link
14204,ETCM_Target_Genes_id_594,protein_gene_link,protein_gene_link
3416,ETCM_Target_Genes_id_596,protein_gene_link,protein_gene_link
2002,ETCM_Target_Genes_id_598,protein_gene_link,protein_gene_link
14381,ETCM_Target_Genes_id_599,protein_gene_link,protein_gene_link
